,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Score for each category,
9845,38a50d44-5a3d-41c1-bf46-58638def9442,scared,01-11-2020 22:10,video,fitness,negative,15,55323,
9846,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,08-04-2021 16:34,video,fitness,neutral,20,55323,
9847,38a50d44-5a3d-41c1-bf46-58638def9442,love,16-12-2020 02:20,video,fitness,positive,65,55323,
9848,45d2d284-1830-45a3-8c9d-95f8bdec3202,disgust,15-07-2020 22:46,audio,studying,negative,0,54269,
9849,45d2d284-1830-45a3-8c9d-95f8bdec3202,interested,08-09-2020 00:59,audio,studying,positive,30,54269,
9850,45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,05-10-2020 07:31,audio,studying,negative,15,54269,
9851,45d2d284-1830-45a3-8c9d-95f8bdec3202,dislike,20-01-2021 07:33,audio,studying,negative,10,54269,
9852,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,15-01-2021 18:37,audio,studying,positive,45,54269,
9853,45d2d284-1830-45a3-8c9d-95f8bdec3202,like,18-12-2020 20:49,audio,studying,positive,50,54269,
9854,45d2d284-1830-45a3-8c9d-95f8bdec3202,cherish,14-12-2020 03:53,audio,studying,positive,70,54269,
9855,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,14-06-2021 19:55,audio,studying,positive,45,54269,
9856,45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,07-07-2020 09:16,audio,studying,negative,15,54269,
9857,2dcf2359-f366-46a4-8ac0-14229d056bb3,super love,27-06-2020 13:49,audio,studying,positive,75,54269,
9858,2dcf2359-f366-46a4-8ac0-14229d056bb3,scared,06-05-2021 11:37,audio,studying,negative,15,54269,
9859,2dcf2359-f366-46a4-8ac0-14229d056bb3,peeking,31-10-2020 19:54,audio,studying,neutral,35,54269,
9860,f7c26d94-b7c6-45a0-b882-354d8d89c2af,adore,05-09-2020 08:10,photo,science,positive,72,71168,
9861,f7c26d94-b7c6-45a0-b882-354d8d89c2af,super love,07-03-2021 21:13,photo,science,positive,75,71168,
9862,f7c26d94-b7c6-45a0-b882-354d8d89c2af,heart,14-07-2020 10:52,photo,science,positive,60,71168,
9863,b8368fca-8fe3-4768-beed-5056cff63c23,adore,28-09-2020 16:41,audio,technology,positive,72,68738,
9864,b8368fca-8fe3-4768-beed-5056cff63c23,adore,17-12-2020 21:52,audio,technology,positive,72,68738,
9865,b8368fca-8fe3-4768-beed-5056cff63c23,love,29-05-2021 11:03,audio,technology,positive,65,68738,
9866,b8368fca-8fe3-4768-beed-5056cff63c23,super love,06-01-2021 09:14,audio,technology,positive,75,68738,
9867,b8368fca-8fe3-4768-beed-5056cff63c23,adore,29-11-2020 04:19,audio,technology,positive,72,68738,
9868,b8368fca-8fe3-4768-beed-5056cff63c23,heart,27-03-2021 11:29,audio,technology,positive,60,68738,
9869,b8368fca-8fe3-4768-beed-5056cff63c23,like,02-10-2020 12:49,audio,technology,positive,50,68738,
9870,b8368fca-8fe3-4768-beed-5056cff63c23,scared,04-10-2020 21:03,audio,technology,negative,15,68738,
9871,b8368fca-8fe3-4768-beed-5056cff63c23,scared,08-09-2020 21:34,audio,technology,negative,15,68738,
9872,b8368fca-8fe3-4768-beed-5056cff63c23,adore,02-07-2020 04:31,audio,technology,positive,72,68738,
9873,b8368fca-8fe3-4768-beed-5056cff63c23,worried,21-10-2020 01:44,audio,technology,negative,12,68738,
9874,b8368fca-8fe3-4768-beed-5056cff63c23,heart,24-04-2021 17:02,audio,technology,positive,60,68738,
9875,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,05-08-2020 03:36,audio,technology,neutral,20,68738,
9876,b8368fca-8fe3-4768-beed-5056cff63c23,interested,13-11-2020 18:15,audio,technology,positive,30,68738,
9877,b8368fca-8fe3-4768-beed-5056cff63c23,adore,23-05-2021 23:14,audio,technology,positive,72,68738,
9878,b8368fca-8fe3-4768-beed-5056cff63c23,interested,03-01-2021 00:57,audio,technology,positive,30,68738,
9879,b8368fca-8fe3-4768-beed-5056cff63c23,peeking,15-02-2021 00:00,audio,technology,neutral,35,68738,
9880,b8368fca-8fe3-4768-beed-5056cff63c23,worried,26-08-2020 12:07,audio,technology,negative,12,68738,
9881,b8368fca-8fe3-4768-beed-5056cff63c23,super love,02-12-2020 02:55,audio,technology,positive,75,68738,
9882,b8368fca-8fe3-4768-beed-5056cff63c23,want,18-11-2020 17:49,audio,technology,positive,70,68738,
9883,b8368fca-8fe3-4768-beed-5056cff63c23,interested,04-06-2021 21:29,audio,technology,positive,30,68738,
9884,b8368fca-8fe3-4768-beed-5056cff63c23,hate,03-11-2020 06:59,audio,technology,negative,5,68738,
9885,b8368fca-8fe3-4768-beed-5056cff63c23,cherish,05-09-2020 20:20,audio,technology,positive,70,68738,
9886,b8368fca-8fe3-4768-beed-5056cff63c23,scared,25-04-2021 23:15,audio,technology,negative,15,68738,
9887,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,01-09-2020 13:51,audio,technology,neutral,20,68738,
9888,b8368fca-8fe3-4768-beed-5056cff63c23,adore,07-12-2020 13:57,audio,technology,positive,72,68738,
9889,b8368fca-8fe3-4768-beed-5056cff63c23,hate,18-04-2021 12:18,audio,technology,negative,5,68738,
9890,b8368fca-8fe3-4768-beed-5056cff63c23,super love,11-06-2021 15:20,audio,technology,positive,75,68738,
9891,b8368fca-8fe3-4768-beed-5056cff63c23,want,22-01-2021 02:23,audio,technology,positive,70,68738,
9892,b8368fca-8fe3-4768-beed-5056cff63c23,worried,30-03-2021 18:54,audio,technology,negative,12,68738,
9893,b8368fca-8fe3-4768-beed-5056cff63c23,heart,09-01-2021 22:22,audio,technology,positive,60,68738,
9894,b8368fca-8fe3-4768-beed-5056cff63c23,interested,15-11-2020 02:51,audio,technology,positive,30,68738,
9895,b8368fca-8fe3-4768-beed-5056cff63c23,disgust,24-03-2021 16:09,audio,technology,negative,0,68738,
9896,b8368fca-8fe3-4768-beed-5056cff63c23,disgust,12-03-2021 00:56,audio,technology,negative,0,68738,
9897,29d7781c-9302-4269-91f3-c23afb33467a,worried,29-08-2020 07:24,video,public speaking,negative,12,49264,
9898,29d7781c-9302-4269-91f3-c23afb33467a,super love,30-05-2021 06:34,video,public speaking,positive,75,49264,
9899,29d7781c-9302-4269-91f3-c23afb33467a,like,04-02-2021 09:32,video,public speaking,positive,50,49264,
9900,29d7781c-9302-4269-91f3-c23afb33467a,hate,04-02-2021 03:17,video,public speaking,negative,5,49264,
9901,29d7781c-9302-4269-91f3-c23afb33467a,want,09-10-2020 11:46,video,public speaking,positive,70,49264,
9902,29d7781c-9302-4269-91f3-c23afb33467a,love,06-10-2020 03:05,video,public speaking,positive,65,49264,
9903,29d7781c-9302-4269-91f3-c23afb33467a,adore,12-10-2020 04:53,video,public speaking,positive,72,49264,
9904,29d7781c-9302-4269-91f3-c23afb33467a,heart,07-06-2021 23:44,video,public speaking,positive,60,49264,
9905,29d7781c-9302-4269-91f3-c23afb33467a,intrigued,03-09-2020 20:59,video,public speaking,positive,45,49264,
9906,29d7781c-9302-4269-91f3-c23afb33467a,peeking,16-06-2021 23:37,video,public speaking,neutral,35,49264,
9907,29d7781c-9302-4269-91f3-c23afb33467a,want,10-08-2020 21:55,video,public speaking,positive,70,49264,
9908,29d7781c-9302-4269-91f3-c23afb33467a,intrigued,02-02-2021 19:45,video,public speaking,positive,45,49264,
9909,29d7781c-9302-4269-91f3-c23afb33467a,worried,23-03-2021 14:19,video,public speaking,negative,12,49264,
9910,29d7781c-9302-4269-91f3-c23afb33467a,indifferent,05-01-2021 06:22,video,public speaking,neutral,20,49264,
9911,29d7781c-9302-4269-91f3-c23afb33467a,indifferent,16-10-2020 10:53,video,public speaking,neutral,20,49264,
9912,29d7781c-9302-4269-91f3-c23afb33467a,dislike,14-01-2021 22:38,video,public speaking,negative,10,49264,
9913,29d7781c-9302-4269-91f3-c23afb33467a,interested,09-11-2020 06:50,video,public speaking,positive,30,49264,
9914,29d7781c-9302-4269-91f3-c23afb33467a,heart,09-08-2020 08:01,video,public speaking,positive,60,49264,
9915,29d7781c-9302-4269-91f3-c23afb33467a,adore,26-11-2020 23:15,video,public speaking,positive,72,49264,
9916,29d7781c-9302-4269-91f3-c23afb33467a,want,23-11-2020 19:23,video,public speaking,positive,70,49264,
9917,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,hate,15-08-2020 20:17,photo,education,negative,5,57436,
9918,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,31-05-2021 08:40,photo,education,negative,15,57436,
9919,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,10-04-2021 20:28,photo,education,positive,70,57436,
9920,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,25-08-2020 17:29,photo,education,neutral,20,57436,
9921,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,11-06-2021 11:48,photo,education,positive,70,57436,
9922,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,peeking,30-12-2020 10:17,photo,education,neutral,35,57436,
9923,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,super love,28-06-2020 22:15,photo,education,positive,75,57436,
9924,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,interested,02-10-2020 13:35,photo,education,positive,30,57436,
9925,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,11-05-2021 01:53,photo,education,neutral,20,57436,
9926,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,30-06-2020 01:59,photo,education,negative,15,57436,
9927,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,05-08-2020 14:21,photo,education,positive,70,57436,
9928,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,heart,22-04-2021 07:11,photo,education,positive,60,57436,
9929,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,dislike,17-03-2021 23:56,photo,education,negative,10,57436,
9930,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,30-03-2021 20:56,photo,education,negative,15,57436,
9931,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,10-05-2021 06:55,photo,education,neutral,20,57436,
9932,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,dislike,17-11-2020 20:56,photo,education,negative,10,57436,
9933,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,29-04-2021 21:29,photo,education,positive,70,57436,
9934,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,11-03-2021 02:07,photo,education,positive,70,57436,
9935,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,disgust,06-10-2020 07:42,photo,education,negative,0,57436,
9936,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,cherish,15-11-2020 22:23,photo,education,positive,70,57436,
9937,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,indifferent,16-05-2021 19:26,photo,education,neutral,20,57436,
9938,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,hate,23-04-2021 19:15,photo,education,negative,5,57436,
9939,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,worried,17-12-2020 04:10,photo,education,negative,12,57436,
9940,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,peeking,03-09-2020 13:19,photo,education,neutral,35,57436,
9941,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,want,22-01-2021 20:41,photo,education,positive,70,57436,
9942,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,31-05-2021 23:06,audio,dogs,positive,72,52511,
9943,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,01-02-2021 06:11,audio,dogs,positive,72,52511,
9944,4df372b3-ed9d-41ef-b33d-b576ec383dfc,love,09-02-2021 01:16,audio,dogs,positive,65,52511,
9945,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,06-10-2020 09:39,audio,dogs,positive,75,52511,
9946,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,06-03-2021 14:17,audio,dogs,positive,60,52511,
9947,4df372b3-ed9d-41ef-b33d-b576ec383dfc,love,10-01-2021 04:02,audio,dogs,positive,65,52511,
9948,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,31-01-2021 01:36,audio,dogs,positive,60,52511,
9949,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,27-07-2020 00:54,audio,dogs,neutral,35,52511,
9950,4df372b3-ed9d-41ef-b33d-b576ec383dfc,want,02-04-2021 03:26,audio,dogs,positive,70,52511,
9951,4df372b3-ed9d-41ef-b33d-b576ec383dfc,cherish,22-12-2020 09:08,audio,dogs,positive,70,52511,
9952,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,31-08-2020 22:29,audio,dogs,neutral,20,52511,
9953,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,25-07-2020 10:55,audio,dogs,negative,10,52511,
9954,4df372b3-ed9d-41ef-b33d-b576ec383dfc,hate,21-08-2020 19:38,audio,dogs,negative,5,52511,
9955,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,08-03-2021 12:50,audio,dogs,positive,60,52511,
9956,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,26-02-2021 15:19,audio,dogs,negative,10,52511,
9957,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,10-07-2020 03:45,audio,dogs,positive,60,52511,
9958,4df372b3-ed9d-41ef-b33d-b576ec383dfc,want,03-03-2021 12:25,audio,dogs,positive,70,52511,
9959,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,15-05-2021 20:33,audio,dogs,neutral,35,52511,
9960,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,11-05-2021 00:42,audio,dogs,neutral,20,52511,
9961,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,06-11-2020 00:37,audio,dogs,positive,72,52511,
9962,4df372b3-ed9d-41ef-b33d-b576ec383dfc,adore,22-11-2020 15:22,audio,dogs,positive,72,52511,
9963,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,13-08-2020 12:54,audio,dogs,neutral,35,52511,
9964,4df372b3-ed9d-41ef-b33d-b576ec383dfc,heart,02-06-2021 12:24,audio,dogs,positive,60,52511,
9965,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,19-04-2021 01:45,audio,dogs,positive,75,52511,
9966,4df372b3-ed9d-41ef-b33d-b576ec383dfc,scared,06-08-2020 19:01,audio,dogs,negative,15,52511,
9967,4df372b3-ed9d-41ef-b33d-b576ec383dfc,peeking,10-09-2020 22:42,audio,dogs,neutral,35,52511,
9968,4df372b3-ed9d-41ef-b33d-b576ec383dfc,disgust,14-06-2021 23:39,audio,dogs,negative,0,52511,
9969,4df372b3-ed9d-41ef-b33d-b576ec383dfc,like,06-01-2021 09:36,audio,dogs,positive,50,52511,
9970,4df372b3-ed9d-41ef-b33d-b576ec383dfc,intrigued,03-03-2021 22:24,audio,dogs,positive,45,52511,
9971,4df372b3-ed9d-41ef-b33d-b576ec383dfc,indifferent,05-04-2021 17:46,audio,dogs,neutral,20,52511,
9972,4df372b3-ed9d-41ef-b33d-b576ec383dfc,worried,28-04-2021 16:31,audio,dogs,negative,12,52511,
9973,4df372b3-ed9d-41ef-b33d-b576ec383dfc,like,21-12-2020 08:39,audio,dogs,positive,50,52511,
9974,4df372b3-ed9d-41ef-b33d-b576ec383dfc,interested,29-09-2020 04:54,audio,dogs,positive,30,52511,
9975,4df372b3-ed9d-41ef-b33d-b576ec383dfc,interested,16-08-2020 19:31,audio,dogs,positive,30,52511,
9976,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,21-12-2020 16:55,GIF,soccer,positive,50,57783,
9977,93081b1a-4446-438a-a0d7-fbcedc3c992d,cherish,02-03-2021 10:15,GIF,soccer,positive,70,57783,
9978,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,06-11-2020 02:04,GIF,soccer,positive,50,57783,
9979,93081b1a-4446-438a-a0d7-fbcedc3c992d,super love,20-11-2020 01:57,GIF,soccer,positive,75,57783,
9980,93081b1a-4446-438a-a0d7-fbcedc3c992d,hate,25-11-2020 16:50,GIF,soccer,negative,5,57783,
9981,93081b1a-4446-438a-a0d7-fbcedc3c992d,intrigued,25-04-2021 20:49,GIF,soccer,positive,45,57783,
9982,93081b1a-4446-438a-a0d7-fbcedc3c992d,peeking,30-06-2020 03:29,GIF,soccer,neutral,35,57783,
9983,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,30-11-2020 23:49,GIF,soccer,positive,50,57783,
9984,93081b1a-4446-438a-a0d7-fbcedc3c992d,like,04-08-2020 17:00,GIF,soccer,positive,50,57783,
9985,93081b1a-4446-438a-a0d7-fbcedc3c992d,peeking,07-07-2020 11:13,GIF,soccer,neutral,35,57783,
9986,93081b1a-4446-438a-a0d7-fbcedc3c992d,super love,09-11-2020 15:00,GIF,soccer,positive,75,57783,
9987,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,24-08-2020 20:16,photo,dogs,negative,0,52511,
9988,f361cc99-64f0-4a7c-ad49-945ff01abaa6,hate,06-11-2020 14:25,photo,dogs,negative,5,52511,
9989,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,11-03-2021 07:43,photo,dogs,negative,0,52511,
9990,f361cc99-64f0-4a7c-ad49-945ff01abaa6,intrigued,22-09-2020 23:52,photo,dogs,positive,45,52511,
9991,f361cc99-64f0-4a7c-ad49-945ff01abaa6,love,28-07-2020 07:33,photo,dogs,positive,65,52511,
9992,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,19-09-2020 03:37,photo,dogs,positive,75,52511,
9993,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,24-07-2020 01:14,photo,dogs,positive,50,52511,
9994,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,11-03-2021 22:41,photo,dogs,positive,70,52511,
9995,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,26-07-2020 18:50,photo,dogs,positive,50,52511,
9996,f361cc99-64f0-4a7c-ad49-945ff01abaa6,hate,27-09-2020 10:52,photo,dogs,negative,5,52511,
9997,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,06-12-2020 06:32,photo,dogs,positive,75,52511,
9998,f361cc99-64f0-4a7c-ad49-945ff01abaa6,worried,24-06-2020 21:09,photo,dogs,negative,12,52511,
9999,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,31-05-2021 01:37,photo,dogs,positive,70,52511,
10000,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,18-05-2021 08:59,photo,dogs,positive,50,52511,
10001,f361cc99-64f0-4a7c-ad49-945ff01abaa6,dislike,28-04-2021 07:21,photo,dogs,negative,10,52511,
10002,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,01-12-2020 15:31,photo,dogs,positive,50,52511,
10003,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,10-05-2021 18:19,photo,dogs,positive,70,52511,
10004,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,22-06-2020 20:28,photo,dogs,positive,75,52511,
10005,f361cc99-64f0-4a7c-ad49-945ff01abaa6,scared,08-05-2021 11:01,photo,dogs,negative,15,52511,
10006,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,25-04-2021 10:44,photo,dogs,negative,0,52511,
10007,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,28-01-2021 05:09,photo,dogs,positive,70,52511,
10008,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,27-01-2021 13:20,photo,dogs,positive,70,52511,
10009,f361cc99-64f0-4a7c-ad49-945ff01abaa6,indifferent,05-03-2021 14:47,photo,dogs,neutral,20,52511,
10010,f361cc99-64f0-4a7c-ad49-945ff01abaa6,love,13-10-2020 14:13,photo,dogs,positive,65,52511,
10011,f361cc99-64f0-4a7c-ad49-945ff01abaa6,heart,20-03-2021 20:06,photo,dogs,positive,60,52511,
10012,f361cc99-64f0-4a7c-ad49-945ff01abaa6,dislike,29-03-2021 14:35,photo,dogs,negative,10,52511,
10013,f361cc99-64f0-4a7c-ad49-945ff01abaa6,worried,21-04-2021 10:42,photo,dogs,negative,12,52511,
10014,f361cc99-64f0-4a7c-ad49-945ff01abaa6,want,08-07-2020 20:47,photo,dogs,positive,70,52511,
10015,f361cc99-64f0-4a7c-ad49-945ff01abaa6,peeking,31-01-2021 02:35,photo,dogs,neutral,35,52511,
10016,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,29-04-2021 05:48,photo,dogs,positive,75,52511,
10017,f361cc99-64f0-4a7c-ad49-945ff01abaa6,intrigued,02-01-2021 06:40,photo,dogs,positive,45,52511,
10018,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,25-05-2021 12:51,photo,dogs,positive,75,52511,
10019,f361cc99-64f0-4a7c-ad49-945ff01abaa6,interested,27-04-2021 10:22,photo,dogs,positive,30,52511,
10020,f361cc99-64f0-4a7c-ad49-945ff01abaa6,peeking,08-04-2021 02:44,photo,dogs,neutral,35,52511,
10021,f361cc99-64f0-4a7c-ad49-945ff01abaa6,interested,29-04-2021 18:58,photo,dogs,positive,30,52511,
10022,f361cc99-64f0-4a7c-ad49-945ff01abaa6,love,27-09-2020 08:41,photo,dogs,positive,65,52511,
10023,f361cc99-64f0-4a7c-ad49-945ff01abaa6,like,07-02-2021 21:02,photo,dogs,positive,50,52511,
10024,f361cc99-64f0-4a7c-ad49-945ff01abaa6,scared,13-02-2021 14:31,photo,dogs,negative,15,52511,
10025,f361cc99-64f0-4a7c-ad49-945ff01abaa6,cherish,11-08-2020 23:11,photo,dogs,positive,70,52511,
10026,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,06-01-2021 03:42,video,public speaking,positive,70,49264,
10027,fc346df4-d165-4ed0-8d43-a6896daf908e,like,28-12-2020 03:49,video,public speaking,positive,50,49264,
10028,fc346df4-d165-4ed0-8d43-a6896daf908e,peeking,07-10-2020 07:33,video,public speaking,neutral,35,49264,
10029,fc346df4-d165-4ed0-8d43-a6896daf908e,love,06-03-2021 05:16,video,public speaking,positive,65,49264,
10030,fc346df4-d165-4ed0-8d43-a6896daf908e,indifferent,06-12-2020 01:37,video,public speaking,neutral,20,49264,
10031,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,01-12-2020 17:43,video,public speaking,negative,15,49264,
10032,fc346df4-d165-4ed0-8d43-a6896daf908e,super love,16-08-2020 21:30,video,public speaking,positive,75,49264,
10033,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,30-08-2020 10:05,video,public speaking,positive,72,49264,
10034,fc346df4-d165-4ed0-8d43-a6896daf908e,love,18-06-2021 05:52,video,public speaking,positive,65,49264,
10035,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,14-04-2021 20:59,video,public speaking,negative,10,49264,
10036,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,12-09-2020 09:23,video,public speaking,negative,15,49264,
10037,fc346df4-d165-4ed0-8d43-a6896daf908e,love,29-07-2020 23:05,video,public speaking,positive,65,49264,
10038,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,06-01-2021 20:33,video,public speaking,positive,72,49264,
10039,fc346df4-d165-4ed0-8d43-a6896daf908e,adore,29-08-2020 21:00,video,public speaking,positive,72,49264,
10040,fc346df4-d165-4ed0-8d43-a6896daf908e,want,24-10-2020 14:49,video,public speaking,positive,70,49264,
10041,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,22-09-2020 06:23,video,public speaking,negative,10,49264,
10042,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,06-08-2020 10:33,video,public speaking,negative,10,49264,
10043,fc346df4-d165-4ed0-8d43-a6896daf908e,like,28-10-2020 14:37,video,public speaking,positive,50,49264,
10044,fc346df4-d165-4ed0-8d43-a6896daf908e,love,26-09-2020 14:19,video,public speaking,positive,65,49264,
10045,fc346df4-d165-4ed0-8d43-a6896daf908e,worried,05-11-2020 12:31,video,public speaking,negative,12,49264,
10046,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,28-12-2020 10:48,video,public speaking,positive,70,49264,
10047,fc346df4-d165-4ed0-8d43-a6896daf908e,cherish,11-06-2021 09:05,video,public speaking,positive,70,49264,
10048,fc346df4-d165-4ed0-8d43-a6896daf908e,want,26-06-2020 08:10,video,public speaking,positive,70,49264,
10049,fc346df4-d165-4ed0-8d43-a6896daf908e,intrigued,17-10-2020 20:35,video,public speaking,positive,45,49264,
10050,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,02-10-2020 02:55,photo,animals,positive,45,74965,
10051,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,intrigued,15-06-2021 03:57,photo,animals,positive,45,74965,
10052,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,29-07-2020 10:55,photo,animals,negative,10,74965,
10053,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,cherish,19-09-2020 17:29,photo,animals,positive,70,74965,
10054,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,heart,23-05-2021 14:10,photo,animals,positive,60,74965,
10055,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,adore,05-05-2021 00:26,photo,animals,positive,72,74965,
10056,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,hate,13-01-2021 21:36,photo,animals,negative,5,74965,
10057,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,07-07-2020 06:02,photo,animals,positive,75,74965,
10058,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,23-12-2020 02:23,photo,animals,negative,0,74965,
10059,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,10-02-2021 21:40,photo,animals,positive,75,74965,
10060,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,23-09-2020 18:25,photo,animals,positive,50,74965,
10061,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,scared,29-04-2021 11:14,photo,animals,negative,15,74965,
10062,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,09-01-2021 18:33,photo,animals,positive,75,74965,
10063,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,13-05-2021 04:45,photo,animals,positive,75,74965,
10064,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,10-06-2021 09:01,photo,animals,negative,10,74965,
10065,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,worried,18-01-2021 20:42,photo,animals,negative,12,74965,
10066,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,16-10-2020 07:29,photo,animals,positive,50,74965,
10067,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,peeking,25-05-2021 08:08,photo,animals,neutral,35,74965,
10068,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,want,01-06-2021 08:50,photo,animals,positive,70,74965,
10069,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,12-06-2021 09:15,photo,animals,negative,0,74965,
10070,64b9d086-2fd4-46d0-a19d-848572029de1,interested,07-06-2021 08:16,audio,healthy eating,positive,30,69339,
10071,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,05-08-2020 18:26,audio,healthy eating,positive,70,69339,
10072,64b9d086-2fd4-46d0-a19d-848572029de1,super love,21-11-2020 19:10,audio,healthy eating,positive,75,69339,
10073,64b9d086-2fd4-46d0-a19d-848572029de1,heart,17-01-2021 12:40,audio,healthy eating,positive,60,69339,
10074,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,11-05-2021 05:57,audio,healthy eating,negative,0,69339,
10075,64b9d086-2fd4-46d0-a19d-848572029de1,cherish,16-09-2020 03:53,audio,healthy eating,positive,70,69339,
10076,64b9d086-2fd4-46d0-a19d-848572029de1,hate,02-11-2020 19:30,audio,healthy eating,negative,5,69339,
